Viti,Muaji,Pershkrimi,Statusi,Komuna,Tatimpaguesit,Blerjet dhe importet investive pa TVSH,Blerjet dhe importet investive me TVSH jo te zbritshme,Importet investive me norme 18%,Importet investive me norme 8%,Blerjet investive vendore me norme 18%,Blerjet investive vendore me norme 8%
2019,7,3,20,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,22,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,6,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,20,6,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,7,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,20,7,2,2158.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,13,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,16,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,19,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,13,19,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,20,19,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,24,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,13,24,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,20,24,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,25,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,26,78,0.0,0.0,0.0,0.0,17205.73,0.0
2019,7,3,12,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,17,26,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,20,26,52,0.0,11129.14,14782.05,0.0,12850.07,0.0
2019,7,3,22,26,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,5,27,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,20,27,12,0.0,0.0,0.0,0.0,264814.72,388.89
2019,7,3,5,30,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,3,20,34,1,0.0,0.0,42700.0,0.0,0.0,0.0
2019,7,3,5,35,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,2,8,499.0,60628.4,0.0,0.0,33.9,0.0
2019,7,4,20,2,10,294.0,0.0,0.0,0.0,6862.77,0.0
2019,7,4,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,3,9,0.0,0.0,10195.5,0.0,0.0,0.0
2019,7,4,5,4,11,0.0,17111.18,0.0,0.0,0.0,0.0
2019,7,4,14,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,4,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,6,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,6,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,7,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,7,11,0.0,8200.0,0.0,0.0,0.0,0.0
2019,7,4,5,9,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,9,1,0.0,7013.34,234.86,386.18,1817.93,0.0
2019,7,4,5,13,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,13,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,16,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,16,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,17,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,17,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,19,6,48995.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,19,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,20,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,22,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,22,22,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,24,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,17,24,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,24,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,25,2,0.0,0.0,0.0,0.0,4.45,271.88
2019,7,4,20,25,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,26,65,0.0,68342.6,0.0,0.0,1130.08,0.0
2019,7,4,7,26,1,2232.99,0.0,0.0,0.0,720.34,0.0
2019,7,4,17,26,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,26,89,29916.18,54635.68,0.0,0.0,9090.03,1203.7
2019,7,4,5,27,19,1100.0,105.08,0.0,0.0,0.0,0.0
2019,7,4,7,27,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,17,27,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,27,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,30,1,0.0,4200.0,0.0,0.0,0.0,0.0
2019,7,4,5,32,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,17,32,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,33,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,34,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,20,34,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,4,5,35,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,2,8,0.0,0.0,0.0,0.0,249.8,0.0
2019,7,5,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,14,2,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,2,5,0.0,88798.52,0.0,0.0,6431.74,0.0
2019,7,5,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,3,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,4,13,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,14,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,17,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,4,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,5,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,5,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,14,7,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,7,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,8,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,9,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,9,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,12,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,13,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,17,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,19,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,14,21,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,22,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,24,14,18478.24,0.0,4450.0,0.0,5065.46,225.06
2019,7,5,14,24,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,24,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,25,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,14,25,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,25,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,26,63,0.0,0.0,0.0,15.87,139.83,0.0
2019,7,5,7,26,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,13,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,14,26,77,1453.0,27160.83,0.0,0.0,1500.42,0.0
2019,7,5,17,26,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,26,63,31200.0,0.0,0.0,0.0,34480.42,171.3
2019,7,5,0,27,1,0.0,0.0,0.0,0.0,11.0,0.0
2019,7,5,5,27,25,0.0,0.0,10257.27,0.0,0.0,0.0
2019,7,5,14,27,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,27,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,28,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,28,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,30,2,0.0,0.0,0.0,0.0,12112.38,0.0
2019,7,5,5,33,7,0.0,0.0,0.0,0.0,457.6,0.0
2019,7,5,20,33,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,34,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,5,35,2,0.0,0.0,0.0,0.0,9322.03,0.0
2019,7,5,14,35,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,5,20,35,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,6,20,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,2,4,0.0,0.0,0.0,0.0,2203.39,0.0
2019,7,7,20,2,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,3,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,4,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,11,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,14,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,4,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,5,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,7,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,22,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,6,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,7,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,7,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,22,7,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,9,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,11,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,11,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,13,12,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,14,13,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,13,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,16,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,22,16,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,17,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,19,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,22,20,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,22,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,24,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,14,24,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,24,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,26,17,0.0,172.32,0.0,0.0,0.0,0.0
2019,7,7,7,26,6,0.0,92863.93,0.0,0.0,1299.55,0.0
2019,7,7,8,26,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,26,67,512916.47,28358.88,48814.03,0.0,23944.44,3817.34
2019,7,7,22,26,23,168383.08,122918.55,0.0,0.0,69389.73,371.71
2019,7,7,5,27,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,27,2,8760.04,0.0,0.0,0.0,11111.02,0.0
2019,7,7,5,28,1,0.0,0.0,0.0,0.0,419.49,0.0
2019,7,7,5,32,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,32,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,33,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,34,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,5,35,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,7,20,35,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,0,5,0.0,0.0,0.0,0.0,11980.75,0.0
2019,7,8,20,0,6,0.0,0.0,0.0,0.0,962.97,0.0
2019,7,8,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,1,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,2,21,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,17,2,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,2,37,0.0,0.0,6550.0,0.0,92456.94,0.0
2019,7,8,5,3,12,0.0,0.0,0.0,59.09,0.0,0.0
2019,7,8,19,3,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,3,35,0.0,4900.7,0.0,0.0,14762.82,0.0
2019,7,8,5,4,19,0.0,0.0,0.0,0.0,7822.03,0.0
2019,7,8,20,4,23,0.0,180.0,0.0,0.0,305.08,0.0
2019,7,8,5,5,15,0.0,0.0,290.78,31.14,7526.27,0.0
2019,7,8,7,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,17,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,5,36,7000.0,0.0,0.0,0.0,0.0,7.57
2019,7,8,22,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,6,9,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,6,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,7,8,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,7,13,0.0,22797.24,0.0,0.0,12945.73,0.0
2019,7,8,22,7,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,8,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,9,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,9,4,0.0,7377.0,0.0,0.0,6251.69,0.0
2019,7,8,5,11,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,17,11,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,11,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,12,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,12,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,13,3,0.0,0.0,0.0,0.0,24491.53,0.0
2019,7,8,17,13,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,13,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,14,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,15,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,15,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,16,8,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,16,10,0.0,0.0,0.0,0.0,7330.51,0.0
2019,7,8,5,17,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,17,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,1,19,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,19,18,0.0,0.0,0.0,400.66,0.0,0.0
2019,7,8,7,19,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,19,11,7500.0,0.0,0.0,0.0,98693.02,0.0
2019,7,8,5,20,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,20,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,21,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,22,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,22,22,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,24,30,0.0,551.63,0.0,0.0,11648.31,0.0
2019,7,8,7,24,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,24,25,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,25,8,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,25,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,23,25,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,1,26,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,2,26,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,7,26,42,0.0,0.0,0.0,0.0,253.39,0.0
2019,7,8,13,26,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,17,26,24,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,19,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,22,26,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,27,28,0.0,374.36,0.0,0.0,0.0,0.0
2019,7,8,7,27,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,27,32,10146.2,0.0,6800.83,103.77,0.0,0.0
2019,7,8,5,28,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,28,12,2542.0,0.0,2892.0,0.0,3431.96,2191.66
2019,7,8,5,30,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,30,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,31,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,31,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,32,3,0.0,0.0,0.0,0.0,1567.8,0.0
2019,7,8,20,32,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,33,18,0.0,0.0,10108.5,0.0,0.0,0.0
2019,7,8,17,33,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,33,17,0.0,0.0,0.0,0.0,10786.99,481.48
2019,7,8,5,34,5,0.0,0.0,0.0,0.0,1498.4,0.0
2019,7,8,20,34,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,35,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,20,35,9,85.0,0.0,0.0,0.0,2026.63,0.0
2019,7,8,7,36,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,8,5,37,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,2,6,0.0,0.0,0.0,0.0,15169.49,0.0
2019,7,9,17,2,1,0.0,2989.75,0.0,0.0,0.0,0.0
2019,7,9,20,2,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,3,7,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,4,5,0.0,0.0,0.0,0.0,3389.83,0.0
2019,7,9,20,5,8,0.0,0.0,0.0,0.0,30.0,0.0
2019,7,9,5,6,5,0.0,0.0,6223.0,0.0,0.0,0.0
2019,7,9,20,7,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,9,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,9,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,11,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,12,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,15,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,16,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,17,16,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,16,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,17,2,0.0,0.0,0.0,0.0,2150.0,0.0
2019,7,9,5,19,5,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,22,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,24,5,0.0,0.0,10938.98,0.0,0.0,0.0
2019,7,9,20,24,8,0.0,40197.38,0.0,0.0,1610.17,0.0
2019,7,9,5,25,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,26,27,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,13,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,17,26,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,26,69,5444.16,178110.2,0.0,0.0,20427.45,9526.43
2019,7,9,22,26,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,27,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,27,8,20712.16,0.0,4636.12,0.0,0.0,0.0
2019,7,9,5,28,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,28,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,33,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,33,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,34,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,34,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,5,35,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,20,35,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,2,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,2,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,22,2,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,3,4,0.0,0.0,0.0,0.0,56090.76,0.0
2019,7,10,22,3,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,4,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,4,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,25,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,5,6,0.0,15975.23,10963.89,0.0,8122.26,0.0
2019,7,10,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,6,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,7,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,7,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,8,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,9,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,10,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,11,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,12,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,13,1,0.0,0.0,0.0,0.0,7946.03,0.0
2019,7,10,5,16,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,16,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,17,2,0.0,0.0,0.0,0.0,22691.49,0.0
2019,7,10,5,19,7,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,19,1,4460.57,0.0,0.0,0.0,0.0,0.0
2019,7,10,22,19,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,20,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,22,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,22,22,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,24,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,17,24,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,24,8,0.0,0.0,0.0,0.0,7622.36,0.0
2019,7,10,5,25,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,25,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,26,18,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,7,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,12,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,13,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,26,65,2778.05,0.0,3740.06,0.0,14064.77,0.0
2019,7,10,22,26,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,27,3,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,27,8,0.0,0.0,4050.0,0.0,0.0,0.0
2019,7,10,23,27,1,0.0,0.0,0.0,0.0,0.0,166.0
2019,7,10,5,28,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,30,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,32,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,32,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,5,33,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,10,20,33,5,0.0,0.0,0.0,0.0,8050.85,0.0
2019,7,10,20,34,2,850.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,5,0,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,0,9,0.0,0.0,254.9,0.0,0.0,0.0
2019,7,11,5,1,4,0.0,0.0,0.0,0.0,16822.03,0.0
2019,7,11,20,1,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,5,2,11,2412.66,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,2,22,0.0,0.0,0.0,0.0,78.81,0.0
2019,7,11,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,3,11,0.0,0.0,5330.0,0.0,0.0,0.0
2019,7,11,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,5,4,12,778.0,0.0,0.0,0.0,15535.51,0.0
2019,7,11,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,4,13,50596.59,0.0,0.0,0.0,1457.93,0.0
2019,7,11,5,5,6,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,13,5,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,5,11,223975.0,0.0,0.0,0.0,59957.74,0.0
2019,7,11,5,6,8,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,13,6,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,6,6,11908.32,0.0,0.0,0.0,16894.99,0.0
2019,7,11,5,7,2,2099.8,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,7,4,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,5,9,9,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,13,9,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,9,20,27450.0,0.0,0.0,0.0,93117.23,0.0
2019,7,11,22,9,1,0.0,0.0,0.0,0.0,933.25,0.0
2019,7,11,20,10,1,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,5,11,8,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,11,20,11,6,0.0,0.0,0.0,0.0,0.0,0.0
