Viti,Muaji,Pershkrimi,Statusi,Komuna,Tatimpaguesit,Blerjet dhe importet investive pa TVSH,Blerjet dhe importet investive me TVSH jo te zbritshme,Importet investive me norme 18%,Importet investive me norme 8%,Blerjet investive vendore me norme 18%,Blerjet investive vendore me norme 8%
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,FERIZAJ,5,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,FUSHË KOSOVË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,FUSHË KOSOVË,3,"4,000.00",0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,OJQ,GJAKOVË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,GJAKOVË,3,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,GJILAN,2,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,GJILAN,9,0,0,0,0,"36,864.42",0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,GLLOGOC,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,HANI I ELEZIT,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,ISTOG,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,MITROVICË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,OBILIQ,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,OBILIQ,2,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,PEJË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Ortakëria e përgj.,PEJË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PEJË,4,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,PODUJEVË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem, Konsorcium,PRISHTINË,3,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem, Përfaqësues Fiskal,PRISHTINË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,PRISHTINË,11,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Kompani e huaj,PRISHTINË,2,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Ndërmarrje shoq.,PRISHTINË,2,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,OJQ,PRISHTINË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Projekt,PRISHTINË,10,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PRISHTINË,48,0,0,0,0,"9,442.09",258.51
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Kompani e huaj,PRIZREN,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,PRIZREN,10,0,0,0,0,"1,699.07",0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,Individual,SUHAREKË,1,0,0,0,0,0,0
2019,1,Administrimi publik dhe mbrojtja; Sigurimi social i detyrueshem,SH.P.K.,VITI,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,DEÇAN,4,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,DEÇAN,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,DEÇAN,6,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,DRAGASH,4,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,DRAGASH,2,0,0,0,0,"21,186.42",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,FERIZAJ,26,0,0,"4,900.50",0,"10,955.55",364.71
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,FERIZAJ,2,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,FERIZAJ,52,"1,003.40",0,0,0,"65,064.73","2,173.24"
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,FUSHË KOSOVË,12,0,0,0,0,0,206
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,FUSHË KOSOVË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,FUSHË KOSOVË,16,0,0,0,0,"2,088.98",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,GJAKOVË,39,0,0,0,0,"2,114.14",0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,GJAKOVË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,GJAKOVË,33,"2,000.00","1,577.23",0,0,"43,948.70","1,488.00"
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,GJILAN,24,0,0,397.23,"1,234.37","1,644.16",0
2019,1,Akomodimi dhe sherbimi ushqimor,Kompani e huaj,GJILAN,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,GJILAN,31,0,369.59,0,0,"4,750.50",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,GLLOGOC,8,0,0,0,0,"74,081.67",0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,GLLOGOC,3,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,GRAÇANICË,6,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,GRAÇANICË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,GRAÇANICË,18,"30,480.00","33,124.08","7,430.63",0,"20,130.76",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,HANI I ELEZIT,3,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,HANI I ELEZIT,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,ISTOG,7,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,ISTOG,5,0,0,0,0,279.66,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,KAMENICË,6,0,0,177.85,0,"1,314.64",0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,KAMENICË,4,0,0,0,0,"16,179.95",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,KAÇANIK,6,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,KAÇANIK,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,KAÇANIK,2,0,0,0,0,"1,665.00",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,KLINË,11,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,KLINË,4,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,LEPOSAVIQ,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,LIPJAN,16,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,LIPJAN,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,LIPJAN,17,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,MALISHEVË,7,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,MALISHEVË,4,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,MAMUSHË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,MAMUSHË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,MITROVICË,36,0,0,0,0,619.05,0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,MITROVICË,2,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,MITROVICË,11,0,0,0,0,"17,220.36",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,MITROVICË VERIORE,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,MITROVICË VERIORE,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,NOVOBËRDË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,NOVOBËRDË,4,0,0,0,0,"2,729.68",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,OBILIQ,10,0,0,368.5,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,OBILIQ,11,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Shoqëri akcionare,OBILIQ,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,PARTESH,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,PEJË,27,"42,433.00",0,0,0,"151,048.09",0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,PEJË,6,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PEJË,22,"23,870.10",0,0,0,"25,416.56","1,065.00"
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,PODUJEVË,8,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PODUJEVË,7,0,0,0,0,634.54,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,PRISHTINË,178,0,0,"17,000.45","1,909.33","42,697.52",0
2019,1,Akomodimi dhe sherbimi ushqimor,Kompani e huaj,PRISHTINË,2,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,PRISHTINË,12,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PRISHTINË,313,"97,638.79",0,"16,776.88","3,994.62","286,573.04","9,438.68"
2019,1,Akomodimi dhe sherbimi ushqimor,Shoqëri akcionare,PRISHTINË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,PRIZREN,84,"8,942.46",0,0,0,"39,125.29",0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,PRIZREN,3,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,PRIZREN,51,"4,040.00",0,"12,292.16",0,"56,233.89",437.73
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,RAHOVEC,8,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,RAHOVEC,6,"334,228.78",0,"2,200.00",0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,SHTIME,4,0,0,0,0,"4,869.97",0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,SHTËRPCË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Kompani e huaj,SHTËRPCË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,SHTËRPCË,6,0,0,0,0,982.2,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,SKENDERAJ,3,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,SKENDERAJ,2,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,SUHAREKË,10,"15,035.00",0,0,0,152.54,0
2019,1,Akomodimi dhe sherbimi ushqimor,Ortakëria e përgj.,SUHAREKË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,SUHAREKË,5,0,0,0,0,"40,503.46",0
2019,1,Akomodimi dhe sherbimi ushqimor,Shoqëri akcionare,SUHAREKË,1,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,VITI,5,0,0,0,0,"28,289.83",0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,VITI,4,0,0,0,0,0,0
2019,1,Akomodimi dhe sherbimi ushqimor,Individual,VUSHTRRI,15,0,0,0,0,"1,616.49",0
2019,1,Akomodimi dhe sherbimi ushqimor,SH.P.K.,VUSHTRRI,4,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,DEÇAN,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,FERIZAJ,7,0,0,0,0,"1,254.00",0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,FERIZAJ,3,555,0,0,0,"21,935.35",0
2019,1,Aktivitetet e patundshmerise,Individual,FUSHË KOSOVË,6,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,FUSHË KOSOVË,3,0,0,0,0,"1,306.16",0
2019,1,Aktivitetet e patundshmerise,Individual,GJAKOVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,GJAKOVË,3,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,GJILAN,3,0,0,0,0,749.15,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,GJILAN,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Shoqëri akcionare,GJILAN,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,GLLOGOC,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,GLLOGOC,1,0,0,0,0,87.31,0
2019,1,Aktivitetet e patundshmerise,Individual,GRAÇANICË,4,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,GRAÇANICË,2,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,KLINË,2,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,LIPJAN,3,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,MITROVICË,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Ndërmarrje shoq.,MITROVICË,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,MITROVICË,2,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,PEJË,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Ndërmarrje shoq.,PEJË,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,PEJË,6,0,0,0,0,"19,915.25",0
2019,1,Aktivitetet e patundshmerise,Individual,PODUJEVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,PRISHTINË,79,0,"8,385.00",0,0,"16,572.23",0
2019,1,Aktivitetet e patundshmerise,Ndërmarrje pub.,PRISHTINË,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Ortakëria e përgj.,PRISHTINË,3,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,PRISHTINË,49,0,"11,228.00","1,675.00",0,"90,904.84",0
2019,1,Aktivitetet e patundshmerise,Shoqëri akcionare,PRISHTINË,4,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,PRIZREN,12,0,0,0,0,"205,373.50",462.04
2019,1,Aktivitetet e patundshmerise,Individual,SHTIME,2,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,SH.P.K.,VITI,1,0,0,0,0,0,0
2019,1,Aktivitetet e patundshmerise,Individual,VUSHTRRI,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,DEÇAN,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,FERIZAJ,8,"1,597.10",0,0,0,33.9,394.06
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,FERIZAJ,9,"1,093.26",0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,FUSHË KOSOVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,FUSHË KOSOVË,9,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,GJAKOVË,11,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,OJQ,GJAKOVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GJAKOVË,5,0,119,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,GJILAN,3,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GJILAN,3,0,"36,040.24",0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,GLLOGOC,4,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GLLOGOC,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,GRAÇANICË,3,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,GRAÇANICË,10,0,695,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,ISTOG,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,ISTOG,1,0,"6,496.84",0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,KAÇANIK,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,KLINË,2,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,KLINË,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,LIPJAN,2,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,LIPJAN,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,MALISHEVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,MALISHEVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,MITROVICË,6,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,MITROVICË,3,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,MITROVICË VERIORE,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,OBILIQ,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Shoqëri akcionare,OBILIQ,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,PEJË,6,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,PEJË,2,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,PEJË,2,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,PODUJEVË,2,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,PODUJEVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,PRISHTINË,65,0,"23,397.81",0,0,966.1,"10,648.15"
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,PRISHTINË,5,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,PRISHTINË,83,"8,467.30","51,475.94",0,0,"4,719.31",0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,PRIZREN,20,"1,985.00",0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Kompani e huaj,PRIZREN,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,PRIZREN,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,PRIZREN,2,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,SHTIME,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,SKENDERAJ,2,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Ortakëria e përgj.,SKENDERAJ,1,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,SUHAREKË,6,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,VITI,2,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,SH.P.K.,VITI,3,0,0,0,0,0,0
2019,1,Aktivitetet e shendetit te njeriut dhe te punes sociale,Individual,VUSHTRRI,2,180,"10,000.00",0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,DEÇAN,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,DRAGASH,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,FERIZAJ,8,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Kompani e huaj,FERIZAJ,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,FERIZAJ,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,FERIZAJ,5,0,"54,708.13",0,0,"4,031.50",0
2019,1,Aktivitetet e tjera sherbyese,Individual,FUSHË KOSOVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,FUSHË KOSOVË,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,GJAKOVË,13,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,GJAKOVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Ortakëria e përgj.,GJAKOVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,GJAKOVË,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,GJILAN,4,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,GJILAN,5,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,GRAÇANICË,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,GRAÇANICË,4,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,HANI I ELEZIT,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,ISTOG,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,ISTOG,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,KAÇANIK,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,MALISHEVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,MITROVICË,4,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,NOVOBËRDË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,OBILIQ,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,PEJË,15,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,PEJË,3,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,PEJË,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,PODUJEVË,4,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,PODUJEVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,PODUJEVË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,PRISHTINË,65,0,0,0,0,413.54,0
2019,1,Aktivitetet e tjera sherbyese,Kompani e huaj,PRISHTINË,3,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Ndërmarrje shoq.,PRISHTINË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,PRISHTINË,75,"5,483.12","12,446.12",0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Ortakëria e përgj.,PRISHTINË,4,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Projekt,PRISHTINË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,PRISHTINË,54,0,0,0,0,330.61,555.56
2019,1,Aktivitetet e tjera sherbyese, Bashkësi Fetare,PRIZREN,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,PRIZREN,26,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,PRIZREN,3,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,PRIZREN,5,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,RAHOVEC,3,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,RAHOVEC,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,SHTIME,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,SUHAREKË,7,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,SH.P.K.,SUHAREKË,1,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,VITI,5,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,Individual,VUSHTRRI,2,0,0,0,0,0,0
2019,1,Aktivitetet e tjera sherbyese,OJQ,VUSHTRRI,1,0,0,0,0,0,0
2019,1,Aktivitetet e trupave dhe organizatave nderkombetare,SH.P.K.,PRISHTINË,1,0,0,0,0,0,0
2019,1,Aktivitetet financiare dhe te sigurimit,Individual,DEÇAN,1,0,0,0,0,0,0
2019,1,Aktivitetet financiare dhe te sigurimit,Individual,FERIZAJ,4,0,0,0,0,0,0
2019,1,Aktivitetet financiare dhe te sigurimit,SH.P.K.,FERIZAJ,4,0,0,0,0,0,0
2019,1,Aktivitetet financiare dhe te sigurimit,Individual,FUSHË KOSOVË,2,0,0,0,0,0,0
2019,1,Aktivitetet financiare dhe te sigurimit,SH.P.K.,FUSHË KOSOVË,4,0,0,0,0,0,0
